2014/1/22,4234.580078,4246.549805,4225.52002,4243,2026910000
2014/1/23,4224.359863,4224.439941,4192.279785,4218.879883,2191980000
2014/1/24,4194.970215,4197.930176,4128.169922,4128.169922,2489470000
2014/1/27,4132.220215,4136.459961,4052.629883,4083.610107,2398280000
2014/1/28,4067.860107,4099.810059,4067.689941,4097.959961,2091180000
2014/1/29,4060.610107,4091.27002,4044.76001,4051.429932,2231850000
2014/1/30,4098.810059,4135.839844,4094.169922,4123.129883,2168410000
2014/1/31,4068.629883,4124.919922,4067.610107,4103.879883,2300570000
2014/2/3,4105.060059,4113.549805,3989.949951,3996.959961,2617030000
2014/2/4,4019.439941,4044.199951,4004.580078,4031.52002,2173360000
2014/2/5,4015.5,4026.280029,3968.189941,4011.550049,2168360000
2014/2/6,4022.659912,4064.060059,4022.169922,4057.120117,1942700000
2014/2/7,4081.820068,4126.509766,4069.929932,4125.859863,2055850000
2014/2/10,4125.120117,4148.299805,4122.609863,4148.169922,1811970000
2014/2/11,4154.660156,4198.509766,4153.100098,4191.049805,1993950000
2014/2/12,4196.850098,4212.609863,4190.390137,4201.290039,2035890000
2014/2/13,4171.580078,4240.669922,4170.470215,4240.669922,2249990000
2014/2/14,4237,4250.910156,4225.75,4244.02002,1881510000
2014/2/18,4253.709961,4277.330078,4243.560059,4272.779785,1886210000
2014/2/19,4260.740234,4274.290039,4232.379883,4237.950195,1956720000
2014/2/20,4241.459961,4272.339844,4226.75,4267.549805,1992780000
2014/2/21,4282.169922,4284.850098,4261.629883,4263.410156,2138250000
2014/2/24,4273.319824,4311.129883,4272.109863,4292.970215,2161300000
2014/2/25,4298.47998,4307.509766,4275.799805,4287.589844,2137150000
2014/2/26,4300.450195,4316.819824,4278.540039,4292.060059,2108270000
2014/2/27,4291.470215,4322.459961,4284.779785,4318.930176,2049160000
2014/2/28,4323.52002,4342.589844,4275.609863,4308.120117,2617730000
2014/3/3,4261.419922,4284.149902,4239.649902,4277.299805,2077500000
2014/3/4,4327.850098,4357.209961,4327.540039,4351.970215,2477850000
2014/3/5,4352.759766,4362.5,4344.149902,4357.970215,2215980000
2014/3/6,4368.810059,4371.709961,4341,4352.129883,2136260000
2014/3/7,4370.97998,4371.390137,4319.149902,4336.220215,2175560000
2014/3/10,4332.620117,4339.930176,4307.839844,4334.450195,2111610000
2014/3/11,4342.930176,4354.430176,4295.470215,4307.189941,2477780000
2014/3/12,4288.600098,4323.330078,4270.220215,4323.330078,2131880000
2014/3/13,4338.259766,4339.899902,4242.950195,4260.419922,2383600000
2014/3/14,4250.450195,4272.339844,4241.939941,4245.399902,2196890000
2014/3/17,4274.220215,4301.279785,4273.009766,4279.950195,1810410000
2014/3/18,4286.220215,4334.660156,4284.109863,4333.310059,1962890000
2014/3/19,4331.459961,4334.299805,4283.540039,4307.600098,1992750000
2014/3/20,4297.990234,4329.609863,4287.410156,4319.290039,1847270000
2014/3/21,4339.899902,4344.390137,4268.339844,4276.790039,3245740000
2014/3/24,4289.490234,4289.490234,4190.609863,4226.390137,2434650000
2014/3/25,4252.649902,4274.319824,4203.640137,4234.27002,2270760000
2014/3/26,4254.97998,4263.069824,4173.580078,4173.580078,2455460000
2014/3/27,4169.350098,4186.129883,4131.810059,4151.22998,2270650000
2014/3/28,4163.180176,4203.490234,4144.689941,4155.759766,2029840000
2014/3/31,4185.629883,4212.970215,4180.540039,4198.990234,2090850000
2014/4/1,4219.870117,4268.200195,4218.77002,4268.040039,2153130000
2014/4/2,4281.609863,4286.089844,4258.859863,4276.459961,2187100000
2014/4/3,4282.180176,4284.689941,4216.569824,4237.740234,2067370000
2014/4/4,4263.939941,4267.060059,4118.709961,4127.72998,2621270000
2014/4/7,4110.919922,4133.680176,4052.139893,4079.75,2554680000
2014/4/8,4085.179932,4120.240234,4066.110107,4112.990234,2198900000
2014/4/9,4129.629883,4185.189941,4121.169922,4183.899902,1957560000
2014/4/10,4181.209961,4182.609863,4042.76001,4054.110107,2421210000
2014/4/11,4015.070068,4067.219971,3991.639893,3999.72998,2264480000
2014/4/14,4038.060059,4050.790039,3986.5,4022.689941,1890480000
2014/4/15,4032.629883,4054.800049,3946.030029,4034.159912,2413110000
2014/4/16,4066.820068,4086.280029,4038.810059,4086.22998,1863110000
2014/4/17,4080.300049,4110.459961,4064.699951,4095.52002,1954720000
2014/4/21,4105.370117,4121.549805,4081.909912,4121.549805,1544440000
2014/4/22,4132.060059,4170.720215,4131.609863,4161.459961,1875930000
2014/4/23,4160.899902,4161.439941,4125.410156,4126.970215,1794760000
2014/4/24,4174.609863,4177.160156,4107.52002,4148.339844,2130870000
2014/4/25,4125.160156,4126.97998,4068.100098,4075.560059,2087140000
2014/4/28,4091.810059,4111.589844,4014.169922,4074.399902,2348320000
2014/4/29,4089.51001,4111.450195,4070.25,4103.540039,1911240000
2014/4/30,4085.189941,4116.140137,4070.629883,4114.560059,2151400000
2014/5/1,4121.25,4149.560059,4105.609863,4127.450195,2077040000
2014/5/2,4138.629883,4145.060059,4115.890137,4123.899902,1844790000
2014/5/5,4099.25,4138.339844,4086.350098,4138.060059,1561170000
2014/5/6,4128.220215,4132.459961,4080.76001,4080.76001,1850610000
2014/5/7,4085.48999,4091.030029,4021.050049,4067.669922,2486030000
2014/5/8,4053.280029,4109.200195,4039.909912,4051.5,2411940000
2014/5/9,4043.439941,4071.870117,4025.23999,4071.870117,1976160000
2014/5/12,4092.840088,4146.540039,4092.090088,4143.859863,1880020000
2014/5/13,4144.899902,4155.129883,4128.009766,4130.169922,1923480000
2014/5/14,4122.080078,4132.330078,4093.830078,4100.629883,1764430000
2014/5/15,4096.529785,4098.25,4035.959961,4069.290039,2083030000
2014/5/16,4070.350098,4091.159912,4044.27002,4090.590088,1741070000
2014/5/19,4080.330078,4128.470215,4075.699951,4125.810059,1601400000
2014/5/20,4121.109863,4124.859863,4080.610107,4096.890137,1797910000
2014/5/21,4105.959961,4133.609863,4103.609863,4131.540039,1703500000
2014/5/22,4136.089844,4164.850098,4131.470215,4154.339844,1835810000
2014/5/23,4159.779785,4186.580078,4148.299805,4185.810059,1536610000
2014/5/27,4206.439941,4237.069824,4204.720215,4237.069824,1812330000
2014/5/28,4234.959961,4238.169922,4216.890137,4225.080078,1785140000
2014/5/29,4238.040039,4247.950195,4228.959961,4247.950195,1714000000
2014/5/30,4251.490234,4252.080078,4221.950195,4242.620117,1903660000
2014/6/2,4247.959961,4247.959961,4207.609863,4237.200195,1631310000
2014/6/3,4222.040039,4240.350098,4215.799805,4234.080078,1718640000
2014/6/4,4222.209961,4256.189941,4216.22998,4251.640137,1610090000
2014/6/5,4259.120117,4299.5,4241.680176,4296.22998,1926750000
2014/6/6,4312.759766,4322.509766,4305.740234,4321.399902,1616650000
2014/6/9,4324.350098,4346.740234,4320.279785,4336.240234,1783060000
2014/6/10,4329.200195,4338.870117,4319.930176,4338,1787120000
2014/6/11,4322.919922,4338.209961,4315.490234,4331.930176,1778460000
2014/6/12,4323.109863,4328.350098,4284.529785,4297.629883,1908190000
2014/6/13,4315.310059,4317.669922,4288.410156,4310.649902,1754560000
2014/6/16,4303.930176,4326.890137,4296.259766,4321.100098,1675120000
2014/6/17,4316.009766,4346.120117,4311.149902,4337.22998,1814360000
2014/6/18,4341.180176,4365.100098,4320.540039,4362.839844,1860660000
2014/6/19,4370.140137,4372.180176,4339.609863,4359.330078,1845460000
2014/6/20,4365.370117,4368.799805,4354.029785,4368.040039,2721380000
2014/6/23,4368.959961,4371.810059,4358.680176,4368.680176,1712930000
2014/6/24,4367.899902,4399.870117,4342.899902,4350.350098,2014700000
2014/6/25,4341.819824,4383.549805,4339.410156,4379.759766,1722820000
2014/6/26,4379.439941,4379.799805,4347.450195,4379.049805,1554070000
2014/6/27,4371.799805,4398.850098,4371.600098,4397.930176,3964930000
2014/6/30,4398.370117,4417.459961,4396.589844,4408.180176,1848110000
2014/7/1,4424.709961,4471.600098,4424.430176,4458.649902,1942550000
2014/7/2,4457.859863,4466.919922,4450.870117,4457.72998,1599480000
2014/7/3,4472.890137,4485.930176,4463.850098,4485.930176,1001730000
2014/7/7,4477.740234,4478.02002,4447.600098,4451.529785,1691390000
2014/7/8,4442.870117,4443.560059,4372.040039,4391.459961,2221820000
2014/7/9,4403.029785,4421.930176,4388.009766,4419.029785,1736960000
2014/7/10,4352.040039,4415.850098,4351.040039,4396.200195,1682920000
2014/7/11,4401.049805,4417.160156,4389.290039,4415.490234,1511250000
2014/7/14,4441.390137,4451.600098,4432.950195,4440.419922,1579660000
2014/7/15,4444.910156,4451.930176,4389.700195,4416.390137,1772030000
2014/7/16,4446.169922,4448.870117,4419.709961,4425.970215,2059340000
2014/7/17,4411.52002,4425.379883,4352.22998,4363.450195,2055240000
2014/7/18,4379.939941,4434.439941,4378.220215,4432.149902,1823580000
2014/7/21,4421.200195,4432.419922,4404.509766,4424.700195,1557820000
2014/7/22,4444.939941,4464.129883,4443.350098,4456.02002,1724440000
2014/7/23,4468.160156,4480.72998,4457.950195,4473.700195,1909810000
2014/7/24,4481.609863,4485.5,4465.939941,4472.109863,1935090000
2014/7/25,4448.060059,4457.950195,4430.430176,4449.560059,1711430000
2014/7/28,4451.120117,4455.390137,4413.919922,4444.910156,1783250000
2014/7/29,4456.069824,4470.970215,4441.029785,4442.700195,2090810000
2014/7/30,4468.439941,4476.060059,4444.509766,4462.899902,1872430000
2014/7/31,4421.290039,4430.799805,4367.149902,4369.77002,2273380000
2014/8/1,4363.390137,4385.049805,4324.02002,4352.640137,2050340000
2014/8/4,4365.620117,4395.379883,4343.029785,4383.890137,1677400000
2014/8/5,4364.589844,4383.02002,4333.580078,4352.839844,1916180000
2014/8/6,4326.279785,4378.990234,4325.040039,4355.049805,1819310000
2014/8/7,4373.25,4379.700195,4321.890137,4334.970215,1866330000
2014/8/8,4340.879883,4373.120117,4327.870117,4370.899902,1759060000
2014/8/11,4387.379883,4415.779785,4384.149902,4401.330078,1537880000
2014/8/12,4394.689941,4407.080078,4371.839844,4389.25,1560220000
2014/8/13,4407.870117,4434.310059,4403.640137,4434.129883,1611690000
2014/8/14,4438.129883,4453,4433.939941,4453,1549820000
2014/8/15,4479.640137,4482.470215,4427.129883,4464.930176,1799460000
2014/8/18,4490.529785,4509.160156,4486.439941,4508.310059,1571100000
2014/8/19,4514.259766,4528.910156,4513.919922,4527.509766,1556560000
2014/8/20,4517.75,4533.009766,4515.72998,4526.47998,1502290000
2014/8/21,4526.720215,4534,4513.810059,4532.100098,1421730000
2014/8/22,4534.870117,4547.240234,4521.77002,4538.549805,1311810000
2014/8/25,4563.720215,4571.140137,4547.779785,4557.350098,1384620000
2014/8/26,4563.810059,4575.589844,4556.779785,4570.640137,1469620000
2014/8/27,4574.350098,4575.810059,4561.839844,4569.620117,1389470000
2014/8/28,4552.549805,4565.959961,4546.620117,4557.700195,1309580000
2014/8/29,4571.759766,4580.27002,4553.779785,4580.27002,1352830000
2014/9/2,4592.419922,4598.640137,4576.810059,4598.189941,1859080000
2014/9/3,4610.140137,4610.140137,4565.379883,4572.560059,1897450000
2014/9/4,4581.52002,4603.149902,4553.310059,4562.290039,1728700000
2014/9/5,4560.629883,4583,4542.740234,4582.899902,1641830000
2014/9/8,4579.060059,4600.399902,4570.22998,4592.290039,1670210000
2014/9/9,4588.830078,4599.029785,4544.439941,4552.290039,1956550000
2014/9/10,4554.149902,4587.100098,4544.839844,4586.52002,1808650000
2014/9/11,4567.640137,4591.810059,4559.75,4591.810059,1704850000
2014/9/12,4588.77002,4590.080078,4555.680176,4567.600098,1784170000
2014/9/15,4567.450195,4567.470215,4506.72998,4518.899902,1940520000
2014/9/16,4502.109863,4558.240234,4499.870117,4552.759766,1879350000
2014/9/17,4553.959961,4582.399902,4539.359863,4562.189941,1796710000
2014/9/18,4575.740234,4593.97998,4572.620117,4593.430176,1774840000
2014/9/19,4606.129883,4610.569824,4563.439941,4579.790039,3178490000
2014/9/22,4568.450195,4568.870117,4513.120117,4527.689941,1881520000
2014/9/23,4511.319824,4536.029785,4508.419922,4508.689941,1847730000
2014/9/24,4514.919922,4557.27002,4500.129883,4555.220215,1765260000
2014/9/25,4540.819824,4546.930176,4466.640137,4466.75,1939610000
2014/9/26,4476.47998,4515.75,4475.47998,4512.189941,1637480000
2014/9/29,4465.839844,4515.240234,4464.439941,4505.850098,1737750000
2014/9/30,4512.640137,4522.060059,4483.910156,4493.390137,2200380000
2014/10/1,4486.649902,4486.790039,4409.299805,4422.089844,2312630000
2014/10/2,4421.25,4441.950195,4367.740234,4430.200195,2165500000
2014/10/3,4456.810059,4488.069824,4445.720215,4475.620117,1777640000
2014/10/6,4492.399902,4496.259766,4444.100098,4454.799805,1828240000
2014/10/7,4433.910156,4441.759766,4385.149902,4385.200195,2111360000
2014/10/8,4385.700195,4473.72998,4355.339844,4468.589844,2451630000
2014/10/9,4458.290039,4464.129883,4377.279785,4378.339844,2264220000
2014/10/10,4354.629883,4380.509766,4276.240234,4276.240234,2765750000
2014/10/13,4274.910156,4303.819824,4212.870117,4213.660156,2467830000
2014/10/14,4246.22998,4281.339844,4212.819824,4227.169922,2496120000
2014/10/15,4154.100098,4231.540039,4116.600098,4215.319824,3058740000
2014/10/16,4133.25,4246.009766,4131.649902,4217.390137,2591940000
2014/10/17,4275.089844,4296.109863,4241.669922,4258.439941,2260070000
2014/10/20,4254.160156,4316.870117,4248.220215,4316.069824,1717370000
2014/10/21,4359.169922,4419.47998,4356.100098,4419.47998,1997580000
2014/10/22,4429.160156,4435.859863,4381.279785,4382.850098,1967020000
2014/10/23,4427.439941,4475.549805,4421.560059,4452.790039,1952380000
2014/10/24,4459.459961,4486.259766,4445.850098,4483.720215,1754300000
2014/10/27,4469.02002,4489.600098,4450.290039,4485.930176,1585580000
2014/10/28,4505.72998,4564.290039,4505.109863,4564.290039,1966920000
2014/10/29,4551.370117,4564.439941,4517.02002,4549.22998,2184050000
2014/10/30,4532.100098,4575.5,4521.790039,4566.140137,2034960000
2014/10/31,4639.450195,4641.509766,4616.580078,4630.740234,2424360000
2014/11/3,4633.709961,4654.189941,4627.419922,4638.910156,2033000000
2014/11/4,4623.77002,4635.950195,4594.919922,4623.640137,1939320000
2014/11/5,4649.470215,4650.390137,4607.72998,4620.720215,2001870000
2014/11/6,4616.779785,4639.169922,4604.759766,4638.470215,1986820000
2014/11/7,4636.890137,4638.799805,4606.810059,4632.529785,1978830000
2014/11/10,4635.100098,4653.379883,4626.490234,4651.620117,1830010000
2014/11/11,4649.189941,4661.22998,4640.240234,4660.560059,1663690000
2014/11/12,4644.629883,4678.580078,4643.779785,4675.140137,1773060000
2014/11/13,4681.560059,4703.100098,4664.27002,4680.140137,1857580000
2014/11/14,4679.850098,4688.740234,4664.310059,4688.540039,1739950000
2014/11/17,4678.439941,4689.529785,4655.200195,4671,1695070000
2014/11/18,4674.839844,4709.830078,4674.299805,4702.439941,1655760000
2014/11/19,4694.779785,4696.200195,4655.720215,4675.709961,1641560000
2014/11/20,4655.200195,4702.970215,4653.330078,4701.870117,1667330000
2014/11/21,4751.009766,4751.600098,4700.72998,4712.970215,1854340000
2014/11/24,4725.169922,4755.02002,4723.620117,4754.890137,1568130000
2014/11/25,4762.390137,4774.52002,4749.919922,4758.25,1720140000
2014/11/26,4760.22998,4788,4757.47998,4787.319824,1362930000
2014/11/28,4797.100098,4810.859863,4786.720215,4791.629883,998600000
2014/12/1,4777.72998,4782.069824,4724.620117,4727.350098,1893600000
2014/12/2,4732.970215,4761.629883,4729.759766,4755.810059,1839170000
2014/12/3,4761.310059,4781.370117,4745.140137,4774.470215,1734510000
2014/12/4,4772,4785.410156,4753.709961,4769.439941,1724090000
2014/12/5,4776.580078,4788.97998,4769.640137,4780.759766,1767100000
2014/12/8,4769.759766,4793.240234,4722.910156,4740.689941,1966770000
2014/12/9,4685.200195,4768.410156,4674.379883,4766.470215,1950330000
2014/12/10,4754.419922,4766.640137,4679.25,4684.02002,1850810000
2014/12/11,4704.649902,4759.879883,4699.430176,4708.160156,1873050000
2014/12/12,4665.350098,4707.919922,4653.600098,4653.600098,1888870000
2014/12/15,4679.669922,4690.580078,4592.430176,4605.160156,2143610000
2014/12/16,4572.790039,4645.189941,4547.310059,4547.830078,2231670000
2014/12/17,4556.899902,4651.899902,4550.700195,4644.310059,2279930000
2014/12/18,4712.390137,4748.399902,4697.089844,4748.399902,2172260000
2014/12/19,4752.600098,4782.129883,4738.290039,4765.379883,3287920000
2014/12/22,4759.040039,4781.930176,4757.799805,4781.419922,1720070000
2014/12/23,4798.029785,4798.060059,4761.390137,4765.419922,1590820000
2014/12/24,4770.120117,4787.569824,4768.669922,4773.470215,729750000
2014/12/26,4788.060059,4814.950195,4787.850098,4806.859863,930220000
2014/12/29,4801.259766,4813.720215,4798.899902,4806.910156,1227740000
2014/12/30,4793.609863,4803.890137,4772.879883,4777.439941,1269200000
2014/12/31,4790.529785,4806.430176,4734.109863,4736.049805,1515600000
2015/1/2,4760.240234,4777.009766,4698.109863,4726.810059,1435150000
2015/1/5,4700.339844,4702.77002,4641.459961,4652.569824,1794470000
2015/1/6,4666.850098,4667.330078,4567.589844,4592.740234,2167320000
2015/1/7,4626.839844,4652.720215,4613.899902,4650.470215,1957950000
2015/1/8,4689.540039,4741.379883,4688.02002,4736.189941,2105450000
2015/1/9,4744.470215,4744.709961,4681.240234,4704.069824,1715830000
2015/1/12,4714.069824,4715.810059,4650.649902,4664.709961,1861960000
2015/1/13,4708.740234,4751.339844,4624.279785,4661.5,2162180000
2015/1/14,4610.759766,4655.370117,4595.97998,4639.319824,2073810000
2015/1/15,4657.459961,4663.959961,4567.390137,4570.819824,1976260000
2015/1/16,4566.379883,4635.819824,4563.109863,4634.379883,1970520000
2015/1/20,4655.839844,4665.649902,4601.100098,4654.850098,1835040000
2015/1/21,4641.950195,4692.459961,4629.589844,4667.419922,1847420000
2015/1/22,4690.930176,4752.600098,4644.569824,4750.399902,1996550000
2015/1/23,4748.189941,4771.180176,4737.950195,4757.879883,1653830000
2015/1/26,4752.359863,4774.180176,4734.200195,4771.759766,1717510000
2015/1/27,4698.22998,4721.870117,4659.830078,4681.5,1954160000
2015/1/28,4740.689941,4742.060059,4637.47998,4637.990234,2118680000
2015/1/29,4635.72998,4688.410156,4601.759766,4683.410156,2110710000
2015/1/30,4671.209961,4703.810059,4631.100098,4635.240234,2264230000
2015/2/2,4650.600098,4676.689941,4580.459961,4676.689941,2006450000
2015/2/3,4693.25,4727.740234,4670.819824,4727.740234,2153520000
2015/2/4,4699.810059,4744.330078,4697.790039,4716.700195,2212960000
2015/2/5,4729.649902,4767.379883,4722.799805,4765.100098,2036590000
2015/2/6,4768.839844,4787.180176,4731.220215,4744.399902,2034060000
2015/2/9,4723.72998,4749.470215,4719.609863,4726.009766,1654680000
2015/2/10,4754.629883,4793.27002,4737.120117,4787.640137,1773730000
2015/2/11,4788.370117,4810.359863,4780.129883,4801.180176,1793630000
2015/2/12,4828.080078,4857.609863,4823.569824,4857.609863,2075470000
2015/2/13,4869.72998,4893.839844,4860.120117,4893.839844,1942240000
2015/2/17,4889.990234,4901.890137,4880.640137,4899.27002,1751490000
2015/2/18,4890.839844,4907.5,4885.600098,4906.359863,1684800000
2015/2/19,4901.509766,4929.529785,4900.629883,4924.700195,1592890000
2015/2/20,4919.779785,4957.02002,4905.589844,4955.970215,1761140000
2015/2/23,4953.100098,4960.970215,4939.560059,4960.970215,1754850000
2015/2/24,4956.209961,4971.180176,4945.140137,4968.120117,1834890000
2015/2/25,4960.359863,4984.240234,4956,4967.140137,1848560000
2015/2/26,4969.27002,4989.109863,4955.509766,4987.890137,1905550000
2015/2/27,4985.029785,4989.25,4960.870117,4963.529785,1955590000
2015/3/2,4973.430176,5008.569824,4972.009766,5008.100098,1931110000
2015/3/3,4990.700195,4996.660156,4956.069824,4979.899902,2018900000
2015/3/4,4961.240234,4973.319824,4938.899902,4967.140137,1824830000
2015/3/5,4979.950195,4993.52002,4963.100098,4982.810059,1724200000
2015/3/6,4967.240234,4982.930176,4918.629883,4927.370117,1918220000
2015/3/9,4936.080078,4950.470215,4920.819824,4942.439941,1696510000
2015/3/10,4899.509766,4903.439941,4859.790039,4859.790039,1876010000
2015/3/11,4866.939941,4876.089844,4846.790039,4849.939941,1846020000
2015/3/12,4853.97998,4895.799805,4853.200195,4893.290039,1855110000
2015/3/13,4885.540039,4904.470215,4842.799805,4871.759766,1851410000
2015/3/16,4897.27002,4929.939941,4889.089844,4929.509766,1713480000
2015/3/17,4912.649902,4944.910156,4907.02002,4937.430176,1724370000
2015/3/18,4926.830078,5001.569824,4907.720215,4982.830078,1983570000
2015/3/19,4982.02002,5000.02002,4979.939941,4992.379883,1674970000
2015/3/20,5033.470215,5042.140137,5020.069824,5026.419922,2825670000
2015/3/23,5020.600098,5031.390137,5010.970215,5010.970215,1608880000
2015/3/24,5010.100098,5032.47998,4994.560059,4994.72998,1611670000
2015/3/25,5002.830078,5006.759766,4876.52002,4876.52002,2219520000
2015/3/26,4835.709961,4889.209961,4825.930176,4863.359863,2004960000
2015/3/27,4863.740234,4899.259766,4859.660156,4891.220215,1678650000
2015/3/30,4921.779785,4948.459961,4921.120117,4947.439941,1778520000
2015/3/31,4925.910156,4940.870117,4899.310059,4900.879883,1837660000
2015/4/1,4894.359863,4899.379883,4844.390137,4880.22998,1874960000
2015/4/2,4885.410156,4901.330078,4872.959961,4886.939941,1563670000
2015/4/6,4855.939941,4929.620117,4852.910156,4917.319824,1737560000
2015/4/7,4917.5,4948.879883,4909.77002,4910.22998,1572940000
2015/4/8,4914.149902,4956.720215,4914.149902,4950.819824,1714210000
2015/4/9,4950.839844,4975.930176,4928.109863,4974.560059,1729750000
2015/4/10,4977.029785,4996.080078,4970.02002,4995.97998,1494240000
2015/4/13,5001.549805,5024.25,4985.959961,4988.25,1544190000
2015/4/14,4988.819824,4996.819824,4952.009766,4977.290039,1571360000
2015/4/15,4992.620117,5021.189941,4989.240234,5011.02002,1795530000
2015/4/16,4999.359863,5016,4996,5007.790039,1662850000
2015/4/17,4966.109863,4974.089844,4912.330078,4931.810059,1985190000
2015/4/20,4958.069824,5000.200195,4952.680176,4994.600098,1646340000
2015/4/21,5023.959961,5028.220215,5009.509766,5014.100098,1721260000
2015/4/22,5026.569824,5040.649902,4992.620117,5035.169922,1696380000
2015/4/23,5020.220215,5073.089844,5019.290039,5056.060059,1858620000
2015/4/24,5096.339844,5100.370117,5081.209961,5092.080078,1895150000
2015/4/27,5104.359863,5119.830078,5053.540039,5060.25,2172470000
2015/4/28,5063.259766,5075.299805,5006.279785,5055.419922,2032500000
2015/4/29,5028.450195,5053.839844,4999.830078,5023.640137,1871300000
2015/4/30,4996.990234,5015.959961,4921.549805,4941.419922,2269290000
2015/5/1,4966.319824,5005.390137,4962.740234,5005.390137,1854400000
2015/5/4,5018.350098,5043.620117,5013.02002,5016.930176,1668200000
2015/5/5,5000.200195,5008.27002,4934.339844,4939.330078,2069490000
2015/5/6,4956.700195,4965.100098,4888.169922,4919.640137,2144620000
2015/5/7,4917.75,4957.120117,4914.529785,4945.540039,2042960000
2015/5/8,4991.629883,5014.330078,4989.259766,5003.549805,1978760000
2015/5/11,5003.259766,5017.379883,4992.02002,4993.569824,1731390000
2015/5/12,4966.439941,4995.5,4931.600098,4976.189941,0
2015/5/13,4991.419922,5012.970215,4977.490234,4981.689941,1672260000
2015/5/14,5016.680176,5051.720215,4999.649902,5050.799805,1741970000
2015/5/15,5059.149902,5062.649902,5034.839844,5048.290039,1667260000
2015/5/18,5040.919922,5084.5,5037.540039,5078.439941,1643870000
2015/5/19,5080.439941,5087.350098,5062.799805,5070.029785,1750980000
2015/5/20,5072.439941,5097.52002,5050.209961,5071.740234,1786830000
2015/5/21,5065.939941,5098.22998,5062.509766,5090.790039,1683670000
2015/5/22,5085.390137,5103.839844,5085.189941,5089.359863,1544920000
2015/5/26,5076.910156,5081.169922,5016.740234,5032.75,1731950000
2015/5/27,5047.859863,5111.540039,5039.370117,5106.589844,1809550000
2015/5/28,5096.339844,5106.649902,5080.25,5097.97998,1741420000
2015/5/29,5093.100098,5099.399902,5057.589844,5070.029785,2024170000
2015/6/1,5094.939941,5099.009766,5045.669922,5082.930176,1902120000
2015/6/2,5063.470215,5100.02002,5047.350098,5076.52002,1729750000
2015/6/3,5098.47998,5114.600098,5084.990234,5099.22998,1852680000
2015/6/4,5078.220215,5101.109863,5046.290039,5059.120117,1813960000
2015/6/5,5057.040039,5074.97998,5025.52002,5068.459961,1842890000
2015/6/8,5066.649902,5069,5014.060059,5021.629883,1712210000
